Classe;Número do RIP;UF;Município;Endereço;Bairro;Conceituação;Tipo Imóvel;Situação da Utilização;Proprietário Oficial;Regime de Utilização;CEP DO IMOVEL;VALOR DO M2 DO TERRENO;VALOR DO M2 DE CONSTRUCAO
USO ESPECIAL;7107006075004;SP;SAO PAULO;AV ANGELICA 626  CEP: 1228000;SANTA CECILIA;NACIONAL INTERIOR;RESIDÊNCIA;EM USO;União (Adm. Pub. Fed. direta);Guarda provisória;1228000;5324.49025974026;2047.8652597402597
USO ESPECIAL;7107003625003;SP;SAO PAULO;R VARPA 46  CEP: 4039050;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4039050;2948.3333333333335;1479.6666666666667
USO ESPECIAL;7107003785000;SP;SAO PAULO;R MURAJUBA 217 LOTE 9-A, QUADRA 127, ALTO DE PINHEIROS CEP: 5467010;ALTO DE PINHEIROS;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5467010;2160.6857142857143;1956.4
USO ESPECIAL;7107018535005;SP;SAO PAULO;AL JAU 389 CJ 121 CEP: 1420001;JARDIM PAULISTA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1420001;6982.901437371664;2081.2895277207394
USO ESPECIAL;7107004545003;SP;SAO PAULO;R GENERAL JULIO MARCONDES SALGADO 234 ESQUINA COM A RUA APA E ALAMEDA NOTHMANN CEP: 1201020;CAMPOS ELISEOS;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;1201020;2381.9675324675327;1800.7792207792209
USO ESPECIAL;7107018435000;SP;SAO PAULO;AL JAU 389 CJ 92 CEP: 1420001;JARDIM PAULISTA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1420001;6982.901437371664;2081.2895277207394
USO ESPECIAL;7107004015004;SP;SAO PAULO;AV RAIMUNDO PEREIRA DE MAGALHAES 213 SP 02- 0119 CEP: 5145100;JARDIM IRIS;NACIONAL INTERIOR;QUARTEL;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5145100;722.0;919.0
USO ESPECIAL;7107015795006;SP;SAO PAULO;PC FRANKLIN ROOSEVELT 215 CJTO 031 CEP: 1303020;CONSOLACAO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;1303020;3590.4761904761904;1585.033434650456
USO ESPECIAL;7107009465008;SP;SAO PAULO;R AURORA 990 BOX Nº 5-C-1 CEP: 1209000;SANTA EFIGENIA;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;1209000;3068.7253977607543;1150.87153800825
USO ESPECIAL;7107004695005;SP;SAO PAULO;ATL CÁSPER LIBERO 88 ESQUINA RUA CORONEL BATISTA DA LUZ CEP: 1033000;CENTRO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;1033000;4494.630841121495;1877.423676012461
USO ESPECIAL;7107005705004;SP;SAO PAULO;R FUJIWARA HISATO S/N  CEP: 5340000;VILA LAGEADO;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5340000;1293.3333333333333;1140.7777777777778
USO ESPECIAL;7107005565008;SP;SAO PAULO;R BOTUCATU 816  CEP: 4023062;VILA CLEMENTINO;NÃO INFORMADO;EDIFÍCIO / PRÉDIO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4023062;3093.216;2015.6
USO ESPECIAL;7107005935000;SP;SAO PAULO;R PEDRO DE TOLEDO 675  CEP: 4039032;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4039032;2994.766666666667;1438.8666666666666
USO ESPECIAL;7107011995000;SP;SAO PAULO;R NAPOLEAO DE BARROS 892  CEP: 4024002;VILA CLEMENTINO;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4024002;3071.3976608187136;1813.6608187134502
USO ESPECIAL;7107018075004;SP;SAO PAULO;R ANTONIO MACUCO ALVES 110 CASA 12 CEP: 5382050;JARDIM SARAH;NACIONAL INTERIOR;RESIDÊNCIA;EM USO;União (Adm. Pub. Fed. direta);Uso em Serviço Público ;5382050;701.155737704918;1081.2622950819673
USO ESPECIAL;7107007265001;SP;SAO PAULO;R CORINTO 512 VAGA Nº 60  DO APTO 121 BLOCO B -  LOCALIZADA NO 2º SUBSOLO CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903324
USO ESPECIAL;7107017035009;SP;SAO PAULO;AV MARQUES DE SAO VICENTE 121  CEP: 1139001;VARZEA DA BARRA FUND;NÃO INFORMADO;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1139001;2037.5084745762713;1708.7118644067796
USO ESPECIAL;7107006045008;SP;SAO PAULO;R NAPOLEAO DE BARROS 876 APARTAMENTO 34 CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;APARTAMENTO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134502
USO ESPECIAL;7107005805009;SP;SAO PAULO;R NAPOLEAO DE BARROS 865  CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134502
USO ESPECIAL;7107003845003;SP;SAO PAULO;R BACEUNAS 59 65 CEP: 3127060;VILA PRUDENTE;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;3127060;1857.2429906542056;1457.6448598130842
USO ESPECIAL;7107005375004;SP;SAO PAULO;R FORMOSA 367 GRUPOS 2650 E 2660 CEP: 1049000;CENTRO;NACIONAL INTERIOR;SALA;EM USO;União (Adm. Pub. Fed. direta);Cessão - Administração Federal Indireta;1049000;4200.727272727273;2488.0545454545454
USO ESPECIAL;7107005785008;SP;SAO PAULO;R NAPOLEAO DE BARROS 825  CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134502
USO ESPECIAL;7107015345000;SP;SAO PAULO;R JOAO SIMOES DE SOUZA 391 E195 CEP: 5734140;PARQUE REBOUCAS;MARINHA;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5734140;629.7371273712737;1263.6368563685637
USO ESPECIAL;7107017645001;SP;SAO PAULO;R OTAVIO DE MORAIS 156 AP. 25 ED. PAINEIRA - CONDOMÍNIO BOULEVARD SÃO FRANCISCO CEP: 5351080;VILA SÃO FRANCISCO;MARINHA;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5351080;617.0;1359.5067873303167
USO ESPECIAL;7107011635004;SP;SAO PAULO;R DOS OTONIS 885  CEP: 4025002;VILA CLEMENTINO;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4025002;3074.1387283236995;1829.242774566474
USO ESPECIAL;7107009985001;SP;SAO PAULO;AV JOSE CELSO PINTO COELHO 251  CEP: 4475470;JARDIM RUBILENE;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Outros;4475470;308.4078947368421;533.6052631578947
USO ESPECIAL;7107004305002;SP;SAO PAULO;R CORINTO 512 APTO 122 - BLOCO A CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903324
USO ESPECIAL;7107015885005;SP;SAO PAULO;PC FRANKLIN ROOSEVELT 215 CJTO 061 CEP: 1303020;CONSOLACAO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;1303020;3590.4761904761904;1585.033434650456
USO ESPECIAL;7107007225000;SP;SAO PAULO;R CORINTO 512 VAGA Nº 56 DO APTO 111 BLOCO B - LOCALIZADA NO  2º SUBSOLO CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903324
USO ESPECIAL;7107008835006;SP;SAO PAULO;R NAPOLEAO DE BARROS 610  CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134502
USO ESPECIAL;7107006805002;SP;SAO PAULO;R CORINTO 512 VAGA Nº 39  DO APTO 71, BLOCO B - LOCALIZADA NO  2º SUBSOLO CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903324
USO ESPECIAL;7107017095001;SP;SAO PAULO;R MARQUES DE ITU 266 5º ANDAR - CJTO 52 CEP: 1223000;VILA BUARQUE;NACIONAL INTERIOR;CASA;EM USO;Outros;Locação de Terceiros;1223000;4175.6579275905115;1986.2796504369537
USO ESPECIAL;7107005775002;SP;SAO PAULO;R PEDRO DE TOLEDO 781  CEP: 4039032;VILA CLEMENTINO;NÃO INFORMADO;EDIFÍCIO / PRÉDIO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4039032;2994.766666666667;1438.8666666666666
USO ESPECIAL;7107005305006;SP;SAO PAULO;R FERNAO ALBERNAZ 400 PAR LT 6 BQD 2 CEP: 3532000;VILA NOVA SAVOIA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;3532000;577.0782608695653;1204.591304347826
USO ESPECIAL;7107007505002;SP;SAO PAULO;AV OLAVO FONTOURA 1979 CAMPO DE MARTE (AEROPORTO)  UNIDADES MILITARES CEP: 2012021;SANTANA;NACIONAL INTERIOR;AEROPORTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;2012021;800.0;2189.5
USO ESPECIAL;7107003675000;SP;SAO PAULO;AV NOVE DE JULHO 4597  CEP: 1407000;JARDIM PAULISTA;NACIONAL INTERIOR;MUSEU;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;1407000;5649.240147783251;2517.6625615763546
USO ESPECIAL;7107016835001;SP;SAO PAULO;R CORONEL SOUSA REIS 64  CEP: 3069010;VILA ZILDA TATUAPE;NACIONAL INTERIOR;CASA;EM USO;Outros;Locação de Terceiros;3069010;1393.8050847457628;1273.8050847457628
USO ESPECIAL;7107013825005;SP;SAO PAULO;R FERNANDO DE ALBUQUERQUE 155  CEP: 1309030;CONSOLACAO;NÃO INFORMADO;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1309030;4306.690410958904;2039.4602739726026
USO ESPECIAL;7107016045000;SP;SAO PAULO;PC FRANKLIN ROOSEVELT 215 CJTO 141 CEP: 1303020;CONSOLACAO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;1303020;3590.4761904761904;1585.033434650456
USO ESPECIAL;7107016245000;SP;SAO PAULO;AV OTACILIO TOMANIK 686 CONDOMÍNIO NOVITÁ ACQUA - EDIFÍCIO NAPOLES - APARTAMENTO 22 CEP: 5363000;VILA POLOPOLI;MARINHA;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5363000;1056.7374658158615;1517.6016408386508
USO ESPECIAL;7107014885001;SP;SAO PAULO;AV MUTINGA 12 FAZENDA ANASTÁCIO CEP: 5154000;PIRITUBA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Outros;5154000;663.9594594594595;1178.3175675675675
USO ESPECIAL;7107005165000;SP;SAO PAULO;AV SAO JOAO 313 8º ANDAR OU 9º PAVIMENTO - EDIFÍCIO SEGURADORAS CEP: 1035000;CENTRO;NACIONAL INTERIOR;SALA;EM USO;União (Adm. Pub. Fed. direta);Cessão - Administração Federal Indireta;1035000;4681.0525394045535;2242.605954465849
USO ESPECIAL;7107004435003;SP;SAO PAULO;R VISCONDE DE INHAÚMA 308 APTO 73 CEP: 4145030;SAÚDE;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;4145030;1574.3851417399806;1920.3616813294232
USO ESPECIAL;7107015925007;SP;SAO PAULO;PC FRANKLIN ROOSEVELT 215 CJTO 081 CEP: 1303020;CONSOLACAO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;1303020;3590.4761904761904;1585.033434650456
USO ESPECIAL;7107016415002;SP;SAO PAULO;R BENTO FREITAS 46  CEP: 1220000;REPUBLICA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;1220000;3467.088741721854;1915.851655629139
USO ESPECIAL;7107009565002;SP;SAO PAULO;R AURORA 990 BOX Nº 18-E-2 CEP: 1209000;SANTA EFIGENIA;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;1209000;3068.7253977607543;1150.87153800825
USO ESPECIAL;7107005685003;SP;SAO PAULO;R CARDOSO DE ALMEIDA 1205 APARTAMENTOS (14) CEP: 5013000;PERDIZES;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5013000;5062.7227022780835;2024.743912018853
USO ESPECIAL;7107011455006;SP;SAO PAULO;R BOTUCATU 614  CEP: 4023062;VILA CLEMENTINO;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4023062;3093.216;2015.6
USO ESPECIAL;7107016735007;SP;SAO PAULO;AV ONZE DE JUNHO 581  CEP: 4041052;VILA CLEMENTINO;NÃO INFORMADO;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4041052;3025.7716186252774;1912.4722838137473
USO ESPECIAL;7107005225002;SP;SAO PAULO;R DO TATUAPE 178 ANTIGA RUA SANTA MARIA CEP: 3089030;MARANHAO;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Guarda provisória;3089030;1425.7443609022557;1093.248120300752
USO ESPECIAL;7107003685006;SP;SAO PAULO;R CECÍLIO JOSÉ CARNEIRO 0  CEP: 5338000;VILA LAGEADO;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5338000;837.6231422505308;1339.4564755838642
USO ESPECIAL;7107004555009;SP;SAO PAULO;R VISCONDE DE INHAÚMA 308 APTO 11 CEP: 4145030;SAÚDE;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;4145030;1574.3851417399806;1920.3616813294232
USO ESPECIAL;7107003975004;SP;SAO PAULO;AV POMPEIA 1129 SP 02-0124 CEP: 5022001;VILA POMPEIA;NACIONAL INTERIOR;RESIDÊNCIA;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5022001;2668.0108991825614;1746.7029972752043
USO ESPECIAL;7107008105008;SP;SAO PAULO;R JORGE AUGUSTO 258 258/264 CEP: 3645000;VILA CENTENARIO;NÃO INFORMADO;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;3645000;662.8097686375321;1382.943444730077
USO ESPECIAL;7107007145006;SP;SAO PAULO;R CORINTO 512 VAGA Nº 48  DO APTO 91 BLOCO B - LOCALIZADA NO  2º SUBSOLO CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903324
USO ESPECIAL;7107006945009;SP;SAO PAULO;R CORINTO 512 VAGA Nº 55  DO APTO 104, BLOCO B - LOCALIZADA NO  2º SUBSOLO CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903324
USO ESPECIAL;7107004655003;SP;SAO PAULO;AV IPIRANGA 1071 SALAS 608 A 612 CEP: 1039000;REPUBLICA;NACIONAL INTERIOR;SALA;EM USO;União (Adm. Pub. Fed. direta);Cessão para Prefeituras, Estados e outras Entidades sem Fins Lucrativos;1039000;5822.212669683258;1556.0914027149322
USO ESPECIAL;7107005915009;SP;SAO PAULO;R LOEFGREN 2225 ESQUINA COM A RUA LEANDRO DUPRET CEP: 4040033;VILA CLEMENTINO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Cessão;4040033;2683.5496688741723;2137.3708609271525
USO ESPECIAL;7107005255009;SP;SAO PAULO;R BACKER 79/87 ANTIGO Nº 9 CEP: 1541000;CAMBUCI;NACIONAL INTERIOR;RESIDÊNCIA;EM USO;União (Adm. Pub. Fed. direta);Cessão - Outros;1541000;1438.6485714285714;1813.8485714285714
USO ESPECIAL;7107009245008;SP;SAO PAULO;R CAPOTE VALENTE 706  CEP: 5409002;PINHEIROS;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Uso em Serviço Público ;5409002;3936.1203319502074;1876.6652835408022
USO ESPECIAL;7107010405005;SP;SAO PAULO;R LUIS COELHO 197  CEP: 1309001;CONSOLACAO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1309001;6622.5;1926.8333333333333
USO ESPECIAL;7107012055001;SP;SAO PAULO;R PEDRO DE TOLEDO 943  CEP: 4039032;VILA CLEMENTINO;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4039032;2994.766666666667;1438.8666666666666
USO ESPECIAL;7107016535008;SP;SAO PAULO;EST DA BARRAGEM S/N IMÓVEL I - TÍTULO Nº 7 (862  159) CEP: 4895020;COLONIA ZONA SUL;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);Disponível para Alienação;4895020;43.289855072463766;167.44927536231884
USO ESPECIAL;7107005635006;SP;SAO PAULO;R LOEFGREN 2018  CEP: 4040003;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4040003;2903.035714285714;1407.357142857143
USO ESPECIAL;7107014985006;SP;SAO PAULO;R JOAO SIMOES DE SOUZA 391 APARTAMENTO B025 CEP: 5734140;PARQUE REBOUCAS;MARINHA;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5734140;629.7371273712737;1263.6368563685637
USO ESPECIAL;7107005595004;SP;SAO PAULO;R NAPOLEAO DE BARROS 853  CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134502
USO ESPECIAL;7107017815004;SP;SAO PAULO;AL JAU 389 CJ 11 CEP: 1420001;JARDIM PAULISTA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1420001;6982.901437371664;2081.2895277207394
USO ESPECIAL;7107007405008;SP;SAO PAULO;AV DOM PEDRO I 100 TERRENO DO ESTACIONAMENTO, HELIPONTO E RESIDÊNCIA DE SO/ SGT CEP: 1552000;VILA MONUMENTO;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;1552000;1337.121794871795;1866.1378205128206
USO ESPECIAL;7107017425001;SP;SAO PAULO;R OTAVIO DE MORAIS 156 AP. 16 ED. CASTANHEIRA - CONDOMÍNIO BOULEVARD SÃO FRANCISCO CEP: 5351080;CIDADE SAO FRANCISCO;MARINHA;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5351080;617.0;1359.5067873303167
USO ESPECIAL;7107007525003;SP;SAO PAULO;AL MINISTRO ROCHA AZEVEDO 25 FÓRUM CRIMINAL MINISTRO JARBAS NOBRE CEP: 1410000;CERQUEIRA CESAR;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;1410000;6851.25;2338.4767441860463
USO ESPECIAL;7107007125005;SP;SAO PAULO;R CORINTO 512 VAGA Nº 46  DO APTO 84  BLOCO B -  LOCALIZADA NO 2º SUBSOLO CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903324
USO ESPECIAL;7107017745006;SP;SAO PAULO;R BOTUCATU 715  CEP: 4023062;VILA CLEMENTINO;NÃO INFORMADO;UNIVERSIDADE;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4023062;3093.216;2015.6
USO ESPECIAL;7107010245008;SP;SAO PAULO;AV JOSE CELSO PINTO COELHO 311  CEP: 4475470;JARDIM RUBILENE;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Outros;4475470;308.4078947368421;533.6052631578947
USO ESPECIAL;7107004805005;SP;SAO PAULO;R BRIGADEIRO TOBIAS 258  CEP: 1032000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);Cessão para Prefeituras, Estados e outras Entidades sem Fins Lucrativos;1032000;4208.858546168959;1749.072691552063
USO ESPECIAL;7107017505005;SP;SAO PAULO;R OTAVIO DE MORAIS 156 AP. 36 ED. CASTANHEIRA - CONDOMÍNIO BOULEVARD SÃO FRANCISCO CEP: 5351080;CIDADE SAO FRANCISCO;MARINHA;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5351080;617.0;1359.5067873303167
USO ESPECIAL;7107005605000;SP;SAO PAULO;R LOEFGREN 2.026  CEP: 4040003;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4040003;2903.035714285714;1407.357142857143
USO ESPECIAL;7107005285005;SP;SAO PAULO;R VITÓRIA 106 E NÚMERO 108 - ANTIGO Nº 24 CEP: 1201000;SANTA EFIGÊNIA;NACIONAL INTERIOR;RESIDÊNCIA;EM USO;União (Adm. Pub. Fed. direta);Cessão para Prefeituras, Estados e outras Entidades sem Fins Lucrativos;1201000;2467.5124378109454;1606.3880597014925
USO ESPECIAL;7107005115002;SP;SAO PAULO;AV SÃO JOÃO 313 19º, 20º E 21º AND. OU 20º, 21º E 22º PAV. - ED. SEGURADORAS CEP: 1035000;CENTRO;NACIONAL INTERIOR;SALA;EM USO;União (Adm. Pub. Fed. direta);Cessão - Administração Federal Indireta;1035000;4681.0525394045535;2242.605954465849
USO ESPECIAL;7107010205006;SP;SAO PAULO;R LUIS HASSELMAN 74 ANTIGA RUA 4 CEP: 4475630;ELDORADO;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Outros;4475630;369.88235294117646;609.4705882352941
USO ESPECIAL;7107015105000;SP;SAO PAULO;R JOAO SIMOES DE SOUZA 391 B141 CEP: 5734140;PARQUE REBOUCAS;MARINHA;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5734140;629.7371273712737;1263.6368563685637
USO ESPECIAL;7107010605004;SP;SAO PAULO;R HUGO D ANTOLA 95  CEP: 5038090;LAPA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Uso em Serviço Público ;5038090;981.0262008733624;1419.4104803493449
USO ESPECIAL;7107014525005;SP;SAO PAULO;R JOSE DA SILVA RIBEIRO 120 APARTAMENTO Nº 191 - ED. CANTO - TORRE A CEP: 5726130;VILA ANDRADE;NÃO INFORMADO;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5726130;677.1437086092715;1465.546357615894
USO ESPECIAL;7107004705000;SP;SAO PAULO;R DA CONSOLACAO 1272  CEP: 1302001;CONSOLACAO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Em regularização - Entrega;1302001;5185.625641025641;1868.6179487179488
USO ESPECIAL;7107006535005;SP;SAO PAULO;R CORINTO, COM FUNDOS C/ A RUA JERONIMO FRANÇA 512 VAGA 02  DO APTO 73 BLOCO A - LOCALIZADA NO 2º SUBSOLO CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903324
USO ESPECIAL;7107008815005;SP;SAO PAULO;R NAPOLEAO DE BARROS 608  CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134502
USO ESPECIAL;7107005795003;SP;SAO PAULO;R NAPOLEAO DE BARROS 871 APARTAMENTO 02 CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;APARTAMENTO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134502
USO ESPECIAL;7107011495008;SP;SAO PAULO;R CORONEL LISBOA 826  CEP: 4020041;VILA MARIANA;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4020041;2760.114285714286;1521.9714285714285
USO ESPECIAL;7107005185000;SP;SAO PAULO;AV SAO JOAO 313 12º ANDAR OU 13º PAVIMENTO - EDIFÍCIO SEGURADORAS CEP: 1035000;CENTRO;NACIONAL INTERIOR;SALA;EM USO;União (Adm. Pub. Fed. direta);Cessão - Administração Federal Indireta;1035000;4681.0525394045535;2242.605954465849
USO ESPECIAL;7107005735000;SP;SAO PAULO;R ADRIANO THEODÓSIO SERRA 106 E 110 CEP: 5589100;VILA GOMES;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5589100;1137.5714285714287;1007.8571428571429
USO ESPECIAL;7107010565002;SP;SAO PAULO;R CORONEL XAVIER DE TOLEDO 23  CEP: 1048100;REPUBLICA;NACIONAL INTERIOR;LOJA;EM USO;Outros;Locação de Terceiros;1048100;4977.0;2261.436046511628
