classe;numero_do_rip;uf;municipio;endereco;bairro;conceituacao;tipo_imovel;situacao_da_utilizacao;proprietario_oficial;regime_de_utilizacao;cep_do_imovel;valor_do_m2_do_terreno;valor_do_m2_de_construcao;normal_value_terreno;normal_value_construcao
DOMINIAL;7107000005012;SP;SAO PAULO;R GENERAL CARNEIRO 47  CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.808823529412;1.0;0.2132776047096964
DOMINIAL;7107000026877;SP;SAO PAULO;R GENERAL CARNEIRO 115 PAV 7 EDIF BANCO CONTINENTAL CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.808823529412;1.0;0.2132776047096964
DOMINIAL;7107000010105;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 805 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013985;2270.7062937062938;0.30286407004598703;0.6553458772294707
DOMINIAL;7107000009786;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 801 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013985;2270.7062937062938;0.30286407004598703;0.6553458772294707
DOMINIAL;7107000026010;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 501 502 503 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013985;2270.7062937062938;0.30286407004598703;0.6553458772294707
DOMINIAL;7107000002269;SP;SAO PAULO;R GENERAL SOCRATES 409 LOTE 38B CEP: 03632040;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632040;1114.9737704918032;1332.8524590163934;0.8188690467942198;1.0
DOMINIAL;7107010010485;SP;SAO PAULO;R GAL SOCRATES 449 LT E - PARTE DO LOTES 41 42 43 E 44 REM CEP: 03632000;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632000;1233.9272727272728;1228.2863636363636;1.0;0.539531875927077
DOMINIAL;7107010001303;SP;SAO PAULO;R BOA VISTA 162 PAVTO TERREO DO EDIFICIO BANDEIRANTES CEP: 01014000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1014000;5668.282091917592;2298.4960380348653;0.304924832322154;0.6902565125998322
DOMINIAL;7107010006968;SP;SAO PAULO;R BOA VISTA 162 15 PAVTO EDIF BANDEIRANTES CEP: 01014000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1014000;5668.282091917592;2298.4960380348653;0.304924832322154;0.6902565125998322
DOMINIAL;7107010009550;SP;SAO PAULO;R GENERAL CARNEIRO 115 19 PAVTO-EDIFICIO BANCO CONTINENTAL CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.808823529412;1.0;0.2132776047096964
DOMINIAL;7107010009479;SP;SAO PAULO;R GENERAL CARNEIRO 115 19 PAVTO -EDIFICIO BANCO CONTINENTAL CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.808823529412;1.0;0.2132776047096964
DOMINIAL;7107010002032;SP;SAO PAULO;R GENERAL CARNEIRO 225 LOJA 1 ED SOLAR CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.808823529412;1.0;0.2132776047096964
DOMINIAL;7107000003826;SP;SAO PAULO;R GENERAL SOCRATES 257 LOTE 25 A CEP: 03632040;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632040;1114.9737704918032;1332.8524590163934;0.8188690467942198;1.0
DOMINIAL;7107000023266;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 1703 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013985;2270.7062937062938;0.30286407004598703;0.6553458772294707
DOMINIAL;7107010010809;SP;SAO PAULO;R GENERAL CARNEIRO 194  CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.808823529412;1.0;0.2132776047096964
DOMINIAL;7107000013627;SP;SAO PAULO;R GEN SOCRATES 87 APTO 6 EDIF ABRIKIAN CEP: 03632000;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632000;1233.9272727272728;1228.2863636363636;1.0;0.539531875927077
DOMINIAL;7107010001060;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 1702 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013985;2270.7062937062938;0.30286407004598703;0.6553458772294707
DOMINIAL;7107010003519;SP;SAO PAULO;R GENERAL CARNEIRO 225 CONJ 43 ED SOLAR CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.808823529412;1.0;0.2132776047096964
DOMINIAL;7107000026524;SP;SAO PAULO;R GENERAL SOCRATES 169 LOTE 17 REMANESCENTE CEP: 03632040;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632040;1114.9737704918032;1332.8524590163934;0.8188690467942198;1.0
DOMINIAL;7107010005996;SP;SAO PAULO;R BOA VISTA 128 UNIDADE AUTONOMA 1010 CEP: 01014000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1014000;5668.282091917592;2298.4960380348653;0.304924832322154;0.6902565125998322
DOMINIAL;7107000000800;SP;SAO PAULO;R GENERAL SOCRATES 25 PARTE DO LOTE 2 CEP: 03632040;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632040;1114.9737704918032;1332.8524590163934;0.8188690467942198;1.0
DOMINIAL;7107010001818;SP;SAO PAULO;R GEN SOCRATES 391 PARTE DO LOTE 37 CEP: 03632000;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632000;1233.9272727272728;1228.2863636363636;1.0;0.539531875927077
DOMINIAL;7107000012655;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 1803 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013985;2270.7062937062938;0.30286407004598703;0.6553458772294707
DOMINIAL;7107000010873;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 1104 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013985;2270.7062937062938;0.30286407004598703;0.6553458772294707
DOMINIAL;7107010011295;SP;SAO PAULO;R GENERAL CARNEIRO 115 PAV 18, EDIF VISTA ALEGRE CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.808823529412;1.0;0.2132776047096964
DOMINIAL;7107010004086;SP;SAO PAULO;R GENERAL CARNEIRO 225 CONJ 81 ED SOLAR CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.808823529412;1.0;0.2132776047096964
DOMINIAL;7107000015328;SP;SAO PAULO;R GENERAL CARNEIRO 115 LOJA -PAV 4 5 6 EDIF VISTA ALEGRE CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.808823529412;1.0;0.2132776047096964
DOMINIAL;7107010007778;SP;SAO PAULO;R GEN SOCRATES 177 PARTE DO LOTE 19 CEP: 03632000;PENHA FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632000;1233.9272727272728;1228.2863636363636;1.0;0.0
DOMINIAL;7107010010647;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CONJ 1704 COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013985;2270.7062937062938;0.30286407004598703;0.6553458772294707
DOMINIAL;7107000010369;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 902 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013985;2270.7062937062938;0.30286407004598703;0.6553458772294707
DOMINIAL;7107010007000;SP;SAO PAULO;R BOA VISTA 162 1  SUBSOLO-ED BANDEIRANTES CEP: 01014000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1014000;5668.282091917592;2298.4960380348653;0.304924832322154;0.6902565125998322
DOMINIAL;7107000004989;SP;SAO PAULO;R GENERAL SOCRATES 311 LOTE 31 A CEP: 03632040;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632040;1114.9737704918032;1332.8524590163934;0.8188690467942198;1.0
DOMINIAL;7107010002970;SP;SAO PAULO;R GENERAL CARNEIRO 225 CONJ 31 ED SOLAR CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.808823529412;1.0;0.2132776047096964
DOMINIAL;7107010002628;SP;SAO PAULO;R GENERAL CARNEIRO 225 CONJ 63 ED SOLAR CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.808823529412;1.0;0.2132776047096964
DOMINIAL;7107000007570;SP;SAO PAULO;R GEN SOCRATES 87 EDIF ABRIKIAN CEP: 03632000;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632000;1233.9272727272728;1228.2863636363636;1.0;0.539531875927077
DOMINIAL;7107000000991;SP;SAO PAULO;R GENERAL CARNEIRO 150 TERRENO CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.808823529412;1.0;0.2132776047096964
DOMINIAL;7107000016219;SP;SAO PAULO;R GENERAL CARNEIRO 187 TERRENO CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.808823529412;1.0;0.2132776047096964
DOMINIAL;7107000014194;SP;SAO PAULO;R GENERAL CARNEIRO 186 TERRENO CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.808823529412;1.0;0.2132776047096964
DOMINIAL;7107010003861;SP;SAO PAULO;R GENERAL CARNEIRO 225 CONJ 52 ED SOLAR CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.808823529412;1.0;0.2132776047096964
DOMINIAL;7107010006453;SP;SAO PAULO;R GENERAL CARNEIRO 115 LOJA 115 -1-2-3PVTOS ED VISTA ALEGRE CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.808823529412;1.0;0.2132776047096964
DOMINIAL;7107000021212;SP;SAO PAULO;R GEN SOCRATES 333 LT 32 REMANESCENTE CEP: 03632000;PENHA FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632000;1233.9272727272728;1228.2863636363636;1.0;0.0
DOMINIAL;7107000001025;SP;SAO PAULO;R BITTENCOURT RODRIGUES 335 TEERENOS NUMEROS 335 A 375 CEP: 01017000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1017000;3113.1720930232564;1904.832558139535;0.0;0.19572003746127256
DOMINIAL;7107000014275;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 705 706 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013985;2270.7062937062938;0.30286407004598703;0.6553458772294707
DOMINIAL;7107010008740;SP;SAO PAULO;PC PADRE MANUEL DA NOBREGA 21 CONJ 131 ED CLAUDIO MONTEIRO SOARES CEP: 01015010;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015010;8328.393442622952;2098.901639344262;0.6223804439878318;0.4395177079433881
DOMINIAL;7107010000765;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 1601 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013985;2270.7062937062938;0.30286407004598703;0.6553458772294707
DOMINIAL;7107000014518;SP;SAO PAULO;R GENERAL SOCRATES S/N LOTE 45 B CEP: 03632040;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632040;1114.9737704918032;1332.8524590163934;0.8188690467942198;1.0
DOMINIAL;7107000008380;SP;SAO PAULO;R GENERAL CARNEIRO 115 PAV 10 EDIF BANCO CONTINENTAL CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.808823529412;1.0;0.2132776047096964
DOMINIAL;7107000026362;SP;SAO PAULO;R GENERAL CARNEIRO 31 TERRENO CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.808823529412;1.0;0.2132776047096964
DOMINIAL;7107000022880;SP;SAO PAULO;R BOA VISTA 162 2 SUB SOLO ED BANDEIRANTES CEP: 01014000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1014000;5668.282091917592;2298.4960380348653;0.304924832322154;0.6902565125998322
DOMINIAL;7107010007344;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 1403 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013985;2270.7062937062938;0.30286407004598703;0.6553458772294707
DOMINIAL;7107000024580;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 1801 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013985;2270.7062937062938;0.30286407004598703;0.6553458772294707
DOMINIAL;7107010008073;SP;SAO PAULO;R GENERAL SOCRATES 349 349-A -PARTE DO LOTE 34 CEP: 03632040;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632040;1114.9737704918032;1332.8524590163934;0.8188690467942198;1.0
DOMINIAL;7107000017533;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 1401 1402 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013985;2270.7062937062938;0.30286407004598703;0.6553458772294707
DOMINIAL;7107010006100;SP;SAO PAULO;R GENERAL CARNEIRO 115 15 PAVTO EDIF VISTA ALEGRE CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.808823529412;1.0;0.2132776047096964
DOMINIAL;7107010005210;SP;SAO PAULO;R BOA VISTA 128 UNIDADE AUTONOMA 1003 CEP: 01014000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1014000;5668.282091917592;2298.4960380348653;0.304924832322154;0.6902565125998322
DOMINIAL;7107010010728;SP;SAO PAULO;R GENERAL CARNEIRO 27 LOJA N. 4 CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.808823529412;1.0;0.2132776047096964
DOMINIAL;7107000003230;SP;SAO PAULO;R GENERAL SOCRATES 413 LOTE 38 C CEP: 03632040;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632040;1114.9737704918032;1332.8524590163934;0.8188690467942198;1.0
DOMINIAL;7107010009207;SP;SAO PAULO;PC PADRE MANUEL DA NOBREGA 21 CONJUNTO 11-ED CLAUDIO MONTEIRO SOARES CEP: 01015010;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015010;8328.393442622952;2098.901639344262;0.6223804439878318;0.4395177079433881
DOMINIAL;7107000011500;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 1301 1302 1303 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013985;2270.7062937062938;0.30286407004598703;0.6553458772294707
DOMINIAL;7107000012221;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 1506 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013985;2270.7062937062938;0.30286407004598703;0.6553458772294707
DOMINIAL;7107010009126;SP;SAO PAULO;PC PADRE MANUEL DA NOBREGA 21 CONJUNTO 101-ED CLAUDIO MONTEIRO SOARES CEP: 01015010;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015010;8328.393442622952;2098.901639344262;0.6223804439878318;0.4395177079433881
DOMINIAL;7107000027687;SP;SAO PAULO;R GENERAL SOCRATES 253 LOTE 24C CEP: 03632040;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632040;1114.9737704918032;1332.8524590163934;0.8188690467942198;1.0
DOMINIAL;7107010009398;SP;SAO PAULO;PC PADRE MANUEL DA NOBREGA 21 CONJUNTO 12-ED CLAUDIO MONTEIRO SOARES CEP: 01015010;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015010;8328.393442622952;2098.901639344262;0.6223804439878318;0.4395177079433881
DOMINIAL;7107010005805;SP;SAO PAULO;R BOA VISTA 128 UNIDADE AUTONOMA 1009 CEP: 01014000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1014000;5668.282091917592;2298.4960380348653;0.304924832322154;0.6902565125998322
DOMINIAL;7107010005724;SP;SAO PAULO;R BOA VISTA 128 UNIDADE AUTONOMA 1008 CEP: 01014000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1014000;5668.282091917592;2298.4960380348653;0.304924832322154;0.6902565125998322
DOMINIAL;7107000004555;SP;SAO PAULO;R GEN SOCRATES S/N TERRENO LOTE 29 CEP: 03632000;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632000;1233.9272727272728;1228.2863636363636;1.0;0.539531875927077
DOMINIAL;7107000015247;SP;SAO PAULO;R GENERAL CARNEIRO 115 LOJA-PAV 4 5 6 EDIF VISTA ALEGRE CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.808823529412;1.0;0.2132776047096964
DOMINIAL;7107010009045;SP;SAO PAULO;PC PADRE MANUEL DA NOBREGA 21 CONJUNTO 42 ED CLAUDIO MONTEIRO SOARES CEP: 01015010;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015010;8328.393442622952;2098.901639344262;0.6223804439878318;0.4395177079433881
DOMINIAL;7107010002113;SP;SAO PAULO;R GENERAL CARNEIRO 235 LOJA 2 EDIFICIO SOLAR CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.808823529412;1.0;0.2132776047096964
DOMINIAL;7107000008976;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 602 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013985;2270.7062937062938;0.30286407004598703;0.6553458772294707
DOMINIAL;7107000013899;SP;SAO PAULO;PC PADRE MANUEL DA NOBREGA 21 CONJ 171 EDIF CLAUDIO MONTEIRO SOARES CEP: 01015010;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015010;8328.393442622952;2098.901639344262;0.6223804439878318;0.4395177079433881
DOMINIAL;7107000018424;SP;SAO PAULO;R GEN SOCRATES S/N L 24 CEP: 03632000;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632000;1233.9272727272728;1228.2863636363636;1.0;0.539531875927077
DOMINIAL;7107010007930;SP;SAO PAULO;R GENERAL SOCRATES S/N REMANESCENTE DO LOTE 45 CEP: 03632040;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632040;1114.9737704918032;1332.8524590163934;0.8188690467942198;1.0
DOMINIAL;7107010002709;SP;SAO PAULO;R GENERAL CARNEIRO 225 CONJ 64 ED SOLAR CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.808823529412;1.0;0.2132776047096964
DOMINIAL;7107000002188;SP;SAO PAULO;R GENERAL CARNEIRO 67 TERRENO CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.808823529412;1.0;0.2132776047096964
DOMINIAL;7107000020160;SP;SAO PAULO;PC PADRE MANUEL DA NOBREGA 21 CONJ 62 ED CLAUDIO MONTEIRO CEP: 01015010;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015010;8328.393442622952;2098.901639344262;0.6223804439878318;0.4395177079433881
DOMINIAL;7107000018939;SP;SAO PAULO;R GEN SOCRATES 365 L 35 A CEP: 03632000;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632000;1233.9272727272728;1228.2863636363636;1.0;0.539531875927077
DOMINIAL;7107000012302;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 1604 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013985;2270.7062937062938;0.30286407004598703;0.6553458772294707
DOMINIAL;7107010006615;SP;SAO PAULO;R GENERAL CARNEIRO 115 16 PAVTO EDIFICIO VISTA ALEGRE CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.808823529412;1.0;0.2132776047096964
DOMINIAL;7107010005139;SP;SAO PAULO;R BOA VISTA 128 1001/1002 CEP: 01014000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1014000;5668.282091917592;2298.4960380348653;0.304924832322154;0.6902565125998322
DOMINIAL;7107000005799;SP;SAO PAULO;R GEN SOCRATES S/N TERRENO LOTE 16 CEP: 03632000;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632000;1233.9272727272728;1228.2863636363636;1.0;0.539531875927077
DOMINIAL;7107000005870;SP;SAO PAULO;R GEN SOCRATES 145 LT 15 CEP: 03632000;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632000;1233.9272727272728;1228.2863636363636;1.0;0.539531875927077
DOMINIAL;7107000000568;SP;SAO PAULO;R GENERAL CARNEIRO 207 TERRENO CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.808823529412;1.0;0.2132776047096964
DOMINIAL;7107000018777;SP;SAO PAULO;R GENERAL CARNEIRO 115 1 2 E 3 PAVIMENTO VISTA ALEGRE CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.808823529412;1.0;0.2132776047096964
DOMINIAL;7107000013970;SP;SAO PAULO;PC PADRE MANUEL DA NOBREGA 21 CONJ 191 EDIF CLAUDIO MONTEIRO SOARES CEP: 01015010;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015010;8328.393442622952;2098.901639344262;0.6223804439878318;0.4395177079433881
DOMINIAL;7107000019315;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 1603 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013985;2270.7062937062938;0.30286407004598703;0.6553458772294707
